BENCHMARK;STAT;RES;EXIT;CPU[s];SPACE[MB]
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit27.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit28.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit29.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit30.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit31.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit4.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit5.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit6.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit7.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit8.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvudiv1_4bit9.smt2;ok;10;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit10.smt2;ok;20;0;0.01;0.9
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit14.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit21.smt2;ok;20;0;0.04;0.4
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit25.smt2;ok;20;0;0.0;0.9
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem0_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit12.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit23.smt2;ok;20;0;0.03;19.6
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit27.smt2;ok;20;0;0.03;18.9
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvslt_bvurem1_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvadd_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvand_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit5.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr0_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit19.smt2;ok;20;0;0.0;0.6
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit28.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit30.smt2;ok;20;0;0.0;0.6
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvashr1_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr0_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit18.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit19.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit28.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit29.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit30.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit31.smt2;ok;20;0;0.0;0.8
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit4.smt2;ok;20;0;0.0;0.9
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit5.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit6.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit7.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit8.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvlshr1_4bit9.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit10.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit11.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit12.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit13.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit14.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit15.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit16.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit17.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit18.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit19.smt2;ok;20;0;0.0;0.5
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit20.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit21.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit22.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit23.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit24.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit25.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit26.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit27.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit28.smt2;ok;20;0;0.0;0.6
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit29.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit30.smt2;ok;20;0;0.0;0.4
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit31.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit4.smt2;ok;20;0;0.0;0.0
cvc4_default/syntax_g-verify_inv_bvuge_bvneg_4bit5.smt2;ok;20;0;0.0;0.0
